Selección;Trabajo;Desc. Actuación;Desc. Estado HIPPO Trabajo;Contador de plazo legal;Número de Reclamaciones;Cod. Base/Centro;Actuación;Etiquetas EC;F.I. Ejecucion Trabajo;F.F. Ejecucion Trabajo;SGT Nombre Supervisor;Último Comentario;Desc. Plazo Legal Ejec. (C);Estado ATOM;Inst.Particular FECHAS;Inst.Particular Fechas DEFECTOS;Contenido Obra;Desc. Base/Centro;Desc. Estado SSNN Actuación;Desc. Estado HIPPO Actuación;Empresa Colaboradora;Desc. Estado SSNN Trabajo;F.I. Ejecucion Actuación;F.F. Ejecucion Actuación;Imp. Mat. Cont. Incurr. Trabajo (C);Imp. Mat. Cont. Compr. Trabajo (C);Imp. Mat. Cont. Prev. Cierre Trabajo (C);Imp. Mat. Emp. Incurr. Trabajo (C);Imp. Mat. Emp. Compr. Trabajo (C);Imp. Mat. Emp. Prev. Cierre Trabajo (C);Imp. MO Cont. Incurr. Trabajo (C);Imp. MO Cont. Compr. Trabajo (C);Imp. MO Cont. Prev. Cierre Trabajo (C);Imp. Incurr. Trabajo (C);Imp. Compr. Trabajo (C);Imp. Prev. Cierre Trabajo (C);Inst. Sup. CT (Act);Inst. Sup. SUB (Act);Inst. Sup. LMT (Act);Inst. Sup. LAT (Act);SGM Procedencia;SGM Nivel 1;SGM Nivel 2;SGM Nivel 3;SGM Responsable;SGM Solicitante;SGM Tipo Adjudicación;Municipio;SGT Desc. Tipo Adjudicacion;SGT Nombre Tipo Obra;SGT Prov. servicio SI/NO (C);SGT Plazo Legal Ejec.;SGT F. Cobro;SGT F. PS;SGT F. Replan.;SGT F. RTE;SGT F. Alta;SGT F. Pres.;SGT F. Adjudicacion;SGM Obs. trabajo;SGM Imp. OT/ES;Empresa colaboradora OT;Brigada;F.I. Real Ejecución Trabajo;F.F. Real Ejecución Trabajo;Grupo Gestion;Marca Exportación;Desc. Trabajo;F. Límite Lote;Última aparición Trabajo;F.F Tram Ejecución;TR7;Observaciones;Material Campañas;Fecha límite legal ejecución;Incurr. Actuación Ej N (C);PdC Actuación Ej N;SGM H-H Trabajo Normal Prev.;SGM Imp. Solicitud;Fase Actuación;Fecha Ejecutable;Fecha Última Entrada;User Id Última Entrada;Fecha Última Planificación;Causa exclus. última PLA;Número de Comentarios;Cod. Pedido Concertado;Fecha Primer Cierre Prog.;Fecha Último Cierre Prog.;Prioridad UFD;Intensidad Supervision;Material Singular;Gasto/Inv. (C);Causa de Desprogramación;Imp. Actuación (C);Imp. MO Actuación (C);Responsable (C);Criterio de asignación;Obra civil;Agendado Por;Exclusiones REPLA; ORG. Inst. Particular Fecha;TIPO Inst.Particular DEFECTOS;Zona Delegación;Delegación;Fecha Alta;Próxima caducidad de trámite;Trámite Caducado;nº programaciones;Fecha Última Ejecutabilidad;Nº Reportes;Nº Reportes CSS;Nº Reportes ANOM;NDO Formal;MTTO Correctivo Urgente;Sistema Origen;GDA Cod. Solicitud;GDA Tipo Actuación;GDA Clase Actividad;GDA Estado Solicitud;GDA Tipo Instalación;GDA Nivel Tensión;Tipo red (C);Nº de STOPs;Fecha Último STOP;Expediente Digital;Causa Reagendado Trabajo;Coeficiente TTA;Agrupación TERed;Coordinador SyS;F. F. Log Ejecución;Bloqueado por Migración;Agrupadora;Código de Expediente Inicial;Motivo de Cancelación;Ejecutabilidad Parcial;Provincia;Distrito;Nº Trabajos Ejec. Parcial;Incurrido Ej N Trabajo;PdC Ej N Trabajo;Razon Revisa;Estado Interno PLA;Alerta Trabajo;Estado Propuesto OT;Ejecutable
FALSE;418116110751.1;P.S.: CL TERTULIA, 000 MADRID;PEND.INST.PART;0;1;9182;4,18116E+11;;09/07/2024;19/07/2024;PORTILLO RODRIGUEZ PEDRO JAVIE;23/09 Sigue sin tener armario.;Necesidad de ampliar la red BT.;PENDIENTE CONTRATA: GEOPORTAL;;05/01/2017;RSBT, Obra civil, PAT, Instalaciones de enlace;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;PLANIFICADA;EIFFAGE;ENCARGO DE EJECUCION;09/07/2024;19/07/2024;0,00 €;52,70 €;52,70 €;0,00 €;0,00 €;0,00 €;0,00 €;32,46 €;32,46 €;0,00 €;85,16 €;85,16 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;30;24/04/2020;;07/07/2021;;05/01/2017;24/04/2020;10/05/2021;;;EIFFAGE;;;;GG1;TRUE;P.S.: CL TERTULIA, 000 MADRID-1;;12/04/2024;;1;;FALSE;15/01/2021;0,00 €;0,00 €;;0,00 €;NO INICIADA;16/12/2020;13/01/2022;3017;25/02/2023;;4;5624000070;09/05/2021;07/10/2021;ALTA;5;FALSE;I;;105,10 €;52,40 €;PORTILLO RODRIGUEZ PEDRO JAVIE;GTD;TRUE;;;;OR;CEN;MADRID                                            ;28/02/2020;;;;16/12/2020;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;NO APLICA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;VILLAVERDE;;0;85,16;;;;;FALSE
FALSE;418116110751.9;P.S.: CL TERTULIA, 000 MADRID;PEND.INST.PART;0;1;9182;4,18116E+11;;09/07/2024;19/07/2024;PORTILLO RODRIGUEZ PEDRO JAVIE;23/09 Pdte de TR1;Necesidad de ampliar la red BT.;PENDIENTE CONTRATA: GEOPORTAL;;05/01/2017;RSBT, Obra civil, PAT, Instalaciones de enlace;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;PLANIFICADA;EIFFAGE;ENCARGO DE EJECUCION;09/07/2024;19/07/2024;0,00 €;0,00 €;0,00 €;0,00 €;0,00 €;0,00 €;0,00 €;19,94 €;19,94 €;0,00 €;19,94 €;19,94 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;30;24/04/2020;;10/05/2021;;05/01/2017;24/04/2020;10/05/2021;;;EIFFAGE;;;;GG1;TRUE;P.S.: CL TERTULIA, 000 MADRID-1;;12/04/2024;;1;;FALSE;15/01/2021;0,00 €;0,00 €;;0,00 €;NO INICIADA;16/12/2020;12/01/2022;3017;25/02/2023;;1;5624000070;09/05/2021;07/10/2021;ALTA;5;FALSE;I;;105,10 €;52,40 €;PORTILLO RODRIGUEZ PEDRO JAVIE;GTD;TRUE;;;;OR;CEN;MADRID                                            ;28/02/2020;;;;16/12/2020;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;NO APLICA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;VILLAVERDE;;0;19,94;;;;;FALSE
FALSE;418117090253.1;P.S.: SUR, 0217 MADRID;REPROGRAMADO;428;2;9182;4,18117E+11;CERRAR EN PROGRAMACIÓN;01/06/2024;04/06/2024;CENTRO DE TELEGESTIO;TIENE QUE INSTALAR CPM EN EL LIMITE DE LA VIA PÚBLICA CON LA PROPIEDAD.;Necesidad de ampliar la red BT.;NO IDENTIFICADO;05/08/2022;22/03/2024;RSBT, Obra civil, PAT;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;01/06/2024;04/06/2024;0,00 €;602,49 €;602,49 €;0,00 €;955,84 €;955,84 €;0,00 €;7.788,99 €;7.788,99 €;0,00 €;9.347,32 €;9.347,32 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;30;24/04/2020;;27/07/2020;;11/12/2017;24/04/2020;13/07/2020;;;EIFFAGE;;;;GG2 CF;FALSE;P.S.: SUR, 0217 MADRID-1;;12/04/2024;;0;;FALSE;05/08/2022;0,00 €;0,00 €;;0,00 €;EJECUCIÓN;13/05/2020;09/08/2023;3017;24/02/2024;;18;5624000070;30/06/2020;28/02/2024;ALTA;5;FALSE;I;Anomalías instalación cliente;9.347,32 €;7.788,99 €;Francisco Javier De Pablos Cecilia;TGA;TRUE;UserPla;;CZE;MA;CEN;MADRID                                            ;28/02/2020;;;4;06/07/2022;5;;3;FALSE;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;NO APLICA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;PUENTE DE VALLECAS;;0;9347,32;;;;;TRUE
FALSE;418518080086.1;P.S.: AMBAR, 17 MADRID;STOP;0;;9182;4,18518E+11;STOP;22/12/2020;01/01/2021;;1/10/2021 stop;Necesidad de ampliar la red BT.;;;22/10/2018;;OP MAD CAPITAL SUR;COBRO UNICO;EJECUTABLE;EIFFAGE;PRESUPUESTO ELABORADO;22/12/2020;01/01/2021;0,00 €;75,78 €;75,78 €;0,00 €;0,00 €;0,00 €;0,00 €;318,02 €;318,02 €;0,00 €;393,80 €;393,80 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;30;24/04/2020;;;;22/10/2018;24/04/2020;;;;EIFFAGE;;;;GG1;FALSE;P.S.: AMBAR, 17 MADRID-1;;12/04/2024;;1;PTE. TR7 (CLIENTE);FALSE;;0,00 €;0,00 €;;0,00 €;OBRA NO INICIADA;16/12/2020;;;24/10/2020;ET;1;5620005372;;;MEDIA;5;FALSE;I;;1.044,59 €;964,81 €;;TGA;FALSE;;ET;;OR;CEN;MADRID                                            ;28/02/2020;;;;16/12/2020;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;1;09/06/2021;TRUE;;FALSE;;SEQUEIRO IGLESIAS JOSE JOAQUIN;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;VILLAVERDE;;0;393,8;;;;;TRUE
FALSE;418518080086.9;P.S.: AMBAR, 17 MADRID;STOP;0;;9182;4,18518E+11;STOP;22/12/2020;01/01/2021;;1/10/2021 stop;Necesidad de ampliar la red BT.;RETROCEDIDO;;22/10/2018;;OP MAD CAPITAL SUR;COBRO UNICO;EJECUTABLE;EIFFAGE;PRESUPUESTO ELABORADO;22/12/2020;01/01/2021;0,00 €;0,00 €;0,00 €;0,00 €;4,00 €;4,00 €;0,00 €;646,79 €;646,79 €;0,00 €;650,79 €;650,79 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;30;24/04/2020;;;;22/10/2018;24/04/2020;;;;EIFFAGE;;;;GG1;FALSE;P.S.: AMBAR, 17 MADRID-1;;12/04/2024;;1;PTE. TR7 (CLIENTE);FALSE;;0,00 €;0,00 €;;0,00 €;OBRA NO INICIADA;16/12/2020;;;24/10/2020;ET;1;5620005372;;;MEDIA;5;FALSE;I;;1.044,59 €;964,81 €;Roberto José Tarifa Tamajon;TGA;FALSE;;ET;;OR;CEN;MADRID                                            ;28/02/2020;;;;16/12/2020;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;1;09/06/2021;TRUE;;FALSE;;SEQUEIRO IGLESIAS JOSE JOAQUIN;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;VILLAVERDE;;0;650,79;;;;;TRUE
FALSE;418519030001.1;P.S.: PUERTO DE ARLABAN, 119 MADRID;STOP;0;;9182;4,18519E+11;STOP;08/03/2022;22/03/2022;CENTRO DE TELEGESTIO;30/11/2023: INSTALACIÓN DE ENLACE NO PREPARADA. ;Necesidad de ampliar la red BT.;PENDIENTE CONTRATA: REPLANTEO;24/04/2019;12/01/2022;RSBT, Desmontaje, Obra civil, PAT, Trabajos en CT, Instalaciones de enlace;OP MAD CAPITAL SUR;ADJUDICADA;EJECUTABLE;EIFFAGE;ADJUDICADA;08/03/2022;22/03/2022;0,00 €;88,06 €;88,06 €;0,00 €;477,09 €;477,09 €;0,00 €;503,46 €;503,46 €;0,00 €;1.068,61 €;1.068,61 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;30;24/04/2020;;;;14/03/2019;24/04/2020;10/05/2021;;;EIFFAGE;;;;GG1;TRUE;P.S.: PUERTO DE ARLABAN, 119 MADRID-1;;12/04/2024;;0;DEFECTO EN INSTALACIÓN PARTICULAR;FALSE;15/01/2021;0,00 €;0,00 €;;0,00 €;OBRA NO INICIADA;16/12/2020;13/01/2022;3017;10/04/2021;ET;6;5624000070;09/05/2021;07/10/2021;ALTA;3;FALSE;I;;1.171,41 €;606,26 €;Javier Zamorano Jiménez;TGA;TRUE;;ET;CZE;ARG;CEN;MADRID                                            ;28/02/2020;;;;16/12/2020;4;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;1;14/01/2022;TRUE;;FALSE;;NO APLICA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;PUENTE DE VALLECAS;;0;1068,61;;;;;TRUE
FALSE;418519030001.9;P.S.: PUERTO DE ARLABAN, 119 MADRID;STOP;0;;9182;4,18519E+11;STOP;15/03/2022;22/03/2022;CENTRO DE TELEGESTIO;24/09 El cliente no tiene completa la centralización;Necesidad de ampliar la red BT.;PENDIENTE CONTRATA: GEOPORTAL;24/04/2019;12/01/2022;RSBT, Desmontaje, Obra civil, PAT, Trabajos en CT, Instalaciones de enlace;OP MAD CAPITAL SUR;ADJUDICADA;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;08/03/2022;22/03/2022;0,00 €;0,00 €;0,00 €;0,00 €;0,00 €;0,00 €;0,00 €;102,80 €;102,80 €;0,00 €;102,80 €;102,80 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;30;24/04/2020;;10/05/2021;;14/03/2019;24/04/2020;10/05/2021;;;EIFFAGE;;;;GG1;TRUE;P.S.: PUERTO DE ARLABAN, 119 MADRID-1;;12/04/2024;;0;DEFECTO EN INSTALACIÓN PARTICULAR;FALSE;15/01/2021;0,00 €;0,00 €;;0,00 €;OBRA NO INICIADA;16/12/2020;12/01/2022;3017;10/04/2021;ET;1;5624000070;09/05/2021;07/10/2021;ALTA;3;FALSE;I;;1.171,41 €;606,26 €;Javier Zamorano Jiménez;TGA;TRUE;;ET;CZE;ARG;CEN;MADRID                                            ;28/02/2020;;;;16/12/2020;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;1;14/01/2022;TRUE;;FALSE;;NO APLICA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;PUENTE DE VALLECAS;;0;102,8;;;;;TRUE
FALSE;418519050095.1;P.S.: RAFAEL DE RIEGO, 26 MADRID;PEND.INST.PART;0;;9182;4,18519E+11;;05/04/2024;15/04/2024;CENTRO DE TELEGESTIO;07/10 El cliente sigue sin tener el armario instalado;Necesidad de ampliar la red BT.;NO IDENTIFICADO;;02/09/2020;LAMT, Instalaciones de enlace, Obra civil, Trabajos en CT, RSBT, PAT;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;05/04/2024;15/04/2024;0,00 €;126,22 €;126,22 €;0,00 €;59,84 €;59,84 €;0,00 €;567,56 €;567,56 €;0,00 €;753,62 €;753,62 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;30;24/04/2020;;13/07/2020;;17/07/2019;24/04/2020;13/07/2020;;;EIFFAGE;;;;GG1;FALSE;P.S.: RAFAEL DE RIEGO, 26 MADRID-1;;12/04/2024;;0;;FALSE;12/06/2020;0,00 €;0,00 €;;0,00 €;OBRA NO INICIADA;13/05/2020;13/01/2022;3017;16/03/2024;;4;5624000070;30/06/2020;12/04/2021;ALTA;3;FALSE;I;;753,62 €;567,56 €;Francisco Javier De Pablos Cecilia;TGA;TRUE;;;;MA;CEN;MADRID                                            ;28/02/2020;;SI;;13/05/2020;1;;1;FALSE;FALSE;SGT;;;;;;;RED MT/BT;;;FALSE;;FALSE;;NO APLICA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;ARGANZUELA;;0;753,62;;;;;TRUE
FALSE;918220020184.1;RET.: TOLEDO, 76 MADRID;EJECUTADO;0;2;9182;9,1822E+11;EJECUTADO.;20/11/2023;06/12/2023;CENTRO DE TELEGESTIO;se rechaza RTE: Falta  conductor de XZ1 50, en Igea esta representado.;;PENDIENTE CONTRATA: REFORMADO/RTE;;;RSBT, Obra civil, Desmontaje, PAT;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;20/11/2023;06/12/2023;0,00 €;188,14 €;188,14 €;0,00 €;29,61 €;29,61 €;0,00 €;929,05 €;929,05 €;0,00 €;1.146,80 €;1.146,80 €;;;;;;;;;;;;MADRID;CONCERTADO;MODIFICACION DE INSTALACI;SI;0;08/07/2020;;13/11/2020;;08/07/2020;08/07/2020;06/11/2020;;;EIFFAGE;;20/11/2023;06/12/2023;GG1;TRUE;RET.: TOLEDO, 76 MADRID-1;;12/04/2024;;0;;FALSE;;0,00 €;0,00 €;;0,00 €;EJECUTADO;10/07/2020;13/11/2023;3150;22/07/2023;ET-AM;16;5624000070;06/11/2020;16/03/2024;CRÍTICA;3;FALSE;I;Necesidad nuevo TERed (avería no finalizada en semana en curso);1.146,80 €;929,05 €;Miguel Sánchez Casal;TGA;TRUE;90088728;ET-AM;;;CEN;MADRID                                            ;10/07/2020;;SI;2;09/07/2022;3;;1;FALSE;FALSE;SGT;;;;;;;RED MT/BT;1;06/07/2022;TRUE;;FALSE;;NO APLICA;;FALSE;DESPLAZAMIENTOS DE RED ELECTRICIDAD;;;FALSE;MADRID;CENTRO;;0;1146,8;;;;;TRUE
FALSE;418519040391.9;P.S.: GUADARRAMA, 13 MADRID;PEND.INST.PART;0;1;9182;4,18519E+11;;28/08/2023;07/09/2023;PORTILLO RODRIGUEZ PEDRO JAVIE;el instalador no ha hecho la parte interior;Necesidad de ampliar la red BT.;PENDIENTE CONTRATA: GEOPORTAL;;13/12/2019;Instalaciones de enlace, PAT, RSBT, Obra civil;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;28/08/2023;07/09/2023;0,00 €;3,79 €;3,79 €;0,00 €;0,00 €;0,00 €;0,00 €;537,65 €;537,65 €;0,00 €;541,44 €;541,44 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;30;14/07/2020;;13/10/2020;;13/12/2019;13/12/2019;13/10/2020;;;EIFFAGE;;;;GG1;FALSE;P.S.: GUADARRAMA, 13 MADRID-1;;12/04/2024;;0;;FALSE;12/06/2020;0,00 €;0,00 €;;0,00 €;EJECUCIÓN;13/05/2020;12/01/2022;3017;03/10/2020;ET-AM;1;5624000070;06/11/2020;14/05/2021;ALTA;5;FALSE;I;;2.186,36 €;1.931,70 €;PORTILLO RODRIGUEZ PEDRO JAVIE;GTD;TRUE;;ET-AM;;OR;CEN;MADRID                                            ;28/02/2020;;SI;;13/05/2020;1;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;;;TRUE;;FALSE;;NO APLICA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;LATINA;;0;541,44;;;;;TRUE
FALSE;418519060107.1;RET.: SUR, 207 MADRID;REPROGRAMAR;0;;9182;4,18519E+11;STOP;05/04/2024;17/04/2024;CENTRO DE TELEGESTIO;04/12/2023: La CGP no está instalada en la ubicación correcta. ;;PENDIENTE CONTRATA: GEOPORTAL;;;Obra civil, Trabajos en CT, RSBT, PAT;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;EJECUTABLE;EIFFAGE;ENCARGO DE EJECUCION;05/04/2024;17/04/2024;0,00 €;39,96 €;39,96 €;0,00 €;8,10 €;8,10 €;0,00 €;317,30 €;317,30 €;0,00 €;365,36 €;365,36 €;;;;;;;;;;;;MADRID;CONCERTADO;MODIFICACION DE INSTALACI;SI;0;24/07/2020;;10/08/2020;;06/03/2020;06/03/2020;10/08/2020;;;EIFFAGE;;;;GG1;FALSE;RET.: SUR, 207 MADRID-1;;12/04/2024;;0;;FALSE;;0,00 €;0,00 €;;0,00 €;OBRA NO INICIADA;13/05/2020;28/08/2023;3017;16/03/2024;;8;5624000070;25/05/2020;03/09/2022;MEDIA;3;FALSE;I;Anomalías instalación cliente;365,36 €;317,30 €;Jose Perez María;TGA;TRUE;UserPla;;;;CEN;MADRID                                            ;07/03/2020;;SI;;03/09/2022;2;;3;FALSE;FALSE;SGT;;;;;;;RED MT/BT;1;03/08/2022;TRUE;Anomalías instalación cliente;FALSE;;NO APLICA;;FALSE;DESPLAZAMIENTOS DE RED ELECTRICIDAD;;;FALSE;MADRID;PUENTE DE VALLECAS;;0;365,36;;;;;TRUE
FALSE;918220050280.1;P.S.: UZP0204 LOS BERROCALES, 29 MADRID;STOP;0;;9182;9,1822E+11;STOP;28/08/2023;18/09/2023;;1/10/2021 stop;Necesidad de construir un CT.;;23/02/2021;24/07/2020;;OP MAD CAPITAL SUR;COBRO UNICO;EJECUTABLE;EIFFAGE;PRESUPUESTO ELABORADO;28/08/2023;18/09/2023;0,00 €;2.468,31 €;2.468,31 €;0,00 €;166,95 €;166,95 €;0,00 €;17.540,92 €;17.540,92 €;0,00 €;20.176,18 €;20.176,18 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;60;24/07/2020;;;;24/07/2020;24/07/2020;;;;EIFFAGE;;;;GG1;FALSE;P.S.: UZP0204 LOS BERROCALES, 29 MADRID-1;;12/04/2024;;1;PTE. TR7 (CLIENTE);FALSE;;0,00 €;0,00 €;;0,00 €;EJECUCIÓN;22/12/2020;26/07/2020;;26/07/2020;ET;1;;;;MEDIA;5;FALSE;I;;20.210,45 €;17.575,19 €;;TCS;FALSE;;ET;CIE;OR;CEN;MADRID                                            ;26/07/2020;14/12/2025;SI;;22/12/2020;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;1;09/06/2021;FALSE;;FALSE;;SEQUEIRO IGLESIAS JOSE JOAQUIN;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;VICÁLVARO;;0;20176,18;;;;;TRUE
FALSE;418114110054.1;P.S.: PICO ARTILLEROS, 0061 MADRID;STOP;0;;9182;4,18114E+11;STOP;15/12/2020;25/12/2020;;1/10/2021 stop;Necesidad de ampliar la red BT.;RETROCEDIDO;;;;OP MAD CAPITAL SUR;COBRO UNICO;EJECUTABLE;HEMAG;PRESUPUESTO ELABORADO;15/12/2020;25/12/2020;0,00 €;75,78 €;75,78 €;0,00 €;0,00 €;0,00 €;0,00 €;55,54 €;55,54 €;0,00 €;131,32 €;131,32 €;;;;;;;;;;;;MADRID;LLAVE EN MANO;PROVISION DE SERVICIOS;SI;30;06/08/2020;;;;05/11/2014;15/01/2015;;;;EIFFAGE;;;;GG2 CF;FALSE;P.S.: PICO ARTILLEROS, 0061 MADRID-1;;12/04/2024;;1;PTE. TR7 (CLIENTE);FALSE;;0,00 €;0,00 €;;0,00 €;EJECUCIÓN;16/12/2020;;;30/05/2020;ET;1;5620005372;;;MEDIA;5;FALSE;I;;162,72 €;86,69 €;;TGA;FALSE;;ET;;;CEN;MADRID                                            ;02/04/2020;;;;16/12/2020;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;1;09/06/2021;FALSE;;FALSE;;NO APLICA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;MORATALAZ;;0;131,32;;;;;TRUE
FALSE;418114110054.9;P.S.: PICO ARTILLEROS, 0061 MADRID;STOP;0;;9182;4,18114E+11;STOP;15/12/2020;25/12/2020;;1/10/2021 stop;Necesidad de ampliar la red BT.;RETROCEDIDO;;;;OP MAD CAPITAL SUR;COBRO UNICO;EJECUTABLE;HEMAG;PRESUPUESTO ELABORADO;15/12/2020;25/12/2020;0,00 €;0,00 €;0,00 €;0,00 €;0,25 €;0,25 €;0,00 €;31,14 €;31,14 €;0,00 €;31,39 €;31,39 €;;;;;;;;;;;;MADRID;;PROVISION DE SERVICIOS;SI;30;06/08/2020;;;;05/11/2014;15/01/2015;;;;EIFFAGE;;;;GG2 CF;FALSE;P.S.: PICO ARTILLEROS, 0061 MADRID-9;;12/04/2024;;1;PTE. TR7 (CLIENTE);FALSE;;0,00 €;0,00 €;;0,00 €;EJECUCIÓN;16/12/2020;;;30/05/2020;ET;1;5620005372;;;MEDIA;5;FALSE;I;;162,72 €;86,69 €;;TGA;FALSE;;ET;;;CEN;MADRID                                            ;02/04/2020;;;;16/12/2020;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;1;09/06/2021;FALSE;;FALSE;;NO APLICA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;MORATALAZ;;0;31,39;;;;;TRUE
FALSE;418114110121.9;P.S.: ARROYO FONTARRON, 0111 MADRID;PEND.INST.PART;0;;9182;4,18114E+11;;09/07/2024;19/07/2024;VELASCO MORENO PEDRO MANUEL;11/08 JJCG PASAR A JOSE ANGEL MARTIN NUÑEZ;Necesidad de ampliar la red BT.;PENDIENTE CONTRATA: REFORMADO/RTE;;;Instalaciones de enlace, LAMT, RSBT, Obra civil, PAT;OP MAD CAPITAL SUR;ENCARGO DE EJECUCION;PLANIFICADA;EIFFAGE;ENCARGO DE EJECUCION;09/07/2024;19/07/2024;0,00 €;0,00 €;0,00 €;0,00 €;0,25 €;0,25 €;0,00 €;29,18 €;29,18 €;0,00 €;29,43 €;29,43 €;;;;;;;;;;;;MADRID;CONCERTADO;PROVISION DE SERVICIOS;SI;30;06/08/2020;;14/01/2021;;07/11/2014;15/01/2015;14/01/2021;;;EIFFAGE;;;;GG1;TRUE;P.S.: ARROYO FONTARRON, 0111 MADRID-9;;12/04/2024;;1;;FALSE;15/01/2021;0,00 €;0,00 €;;0,00 €;NO INICIADA;16/12/2020;13/01/2022;3017;25/02/2023;;1;5624000070;13/01/2021;07/10/2021;ALTA;5;FALSE;I;;29,43 €;29,18 €;VELASCO MORENO PEDRO MANUEL;GTD;TRUE;;;;;CEN;MADRID                                            ;28/02/2020;;;;16/12/2020;;;;FALSE;FALSE;SGT;;;;;;;RED MT/BT;;;FALSE;;FALSE;;NO APLICA;;FALSE;EXTENSIÓN DE RED OBLIGATORIA;;;FALSE;MADRID;MORATALAZ;;0;29,43;;;;;FALSE
